"tenured","profnumber","minority","age","age2","beautyf2upper","beautyflowerdiv","beautyfupperdiv","beautym2upper","beautymlowerdiv","beautymupperdiv","btystdave","btystdf2u","btystdfl","btystdfu","btystdm2u","btystdml","btystdmu","class1","class2","class3","class4","class5","class6","class7","class8","class9","class10","class11","class12","class13","class14","class15","class16","class17","class18","class19","class20","class21","class22","class23","class24","class25","class26","class27","class28","class29","class30","courseevaluation","didevaluation","female","formal","fulldept","lower","multipleclass","nonenglish","onecredit","percentevaluating","profevaluation","students","tenuretrack","blkandwhite","btystdvariance"
0,65,0,52,2704,4,2,3,2,2,1,-1.17873823642731,-0.665001809597015,-1.13652324676514,-1.06128001213074,-1.73644363880157,-0.900064945220947,-1.57311582565308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59999990463257,59,1,0,1,0,0,0,0,73.75,3.90000009536743,80,0,0,0.823731482028961
0,65,0,52,2704,4,2,3,2,2,1,-1.17873823642731,-0.665001809597015,-1.13652324676514,-1.06128001213074,-1.73644363880157,-0.900064945220947,-1.57311582565308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40000009536743,45,1,0,1,0,0,0,0,86.538459777832,4.59999990463257,52,0,0,0.823731482028961
0,65,0,52,2704,4,2,3,2,2,1,-1.17873823642731,-0.665001809597015,-1.13652324676514,-1.06128001213074,-1.73644363880157,-0.900064945220947,-1.57311582565308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30000019073486,34,1,0,1,0,0,0,0,70.8333358764648,4.5,48,0,0,0.823731482028961
0,65,0,52,2704,4,2,3,2,2,1,-1.17873823642731,-0.665001809597015,-1.13652324676514,-1.06128001213074,-1.73644363880157,-0.900064945220947,-1.57311582565308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09999990463257,50,1,0,1,0,0,0,0,75.7575759887695,4.19999980926514,66,0,0,0.823731482028961
0,65,0,52,2704,4,2,3,2,2,1,-1.17873823642731,-0.665001809597015,-1.13652324676514,-1.06128001213074,-1.73644363880157,-0.900064945220947,-1.57311582565308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70000004768372,67,1,0,1,0,0,0,0,67,4,100,0,0,0.823731482028961
1,66,0,64,4096,3,2,3,3,2,1,-1.15751111507416,-1.14217865467072,-1.13652324676514,-1.06128001213074,-1.13190388679504,-0.900064945220947,-1.57311582565308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59999990463257,8,0,0,1,0,0,0,0,50,3.5,16,1,0,0.249597534537315
1,66,0,64,4096,3,2,3,3,2,1,-1.15751111507416,-1.14217865467072,-1.13652324676514,-1.06128001213074,-1.13190388679504,-0.900064945220947,-1.57311582565308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79999995231628,18,0,0,1,0,0,0,0,81.8181838989258,2.70000004768372,22,1,0,0.249597534537315
1,66,0,64,4096,3,2,3,3,2,1,-1.15751111507416,-1.14217865467072,-1.13652324676514,-1.06128001213074,-1.13190388679504,-0.900064945220947,-1.57311582565308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,1,0,0,0,0,45.4545440673828,4,11,1,0,0.249597534537315
1,66,0,64,4096,3,2,3,3,2,1,-1.15751111507416,-1.14217865467072,-1.13652324676514,-1.06128001213074,-1.13190388679504,-0.900064945220947,-1.57311582565308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40000009536743,5,0,0,1,0,0,0,0,50,4.59999990463257,10,1,0,0.249597534537315
1,66,0,64,4096,3,2,3,3,2,1,-1.15751111507416,-1.14217865467072,-1.13652324676514,-1.06128001213074,-1.13190388679504,-0.900064945220947,-1.57311582565308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59999990463257,16,0,0,1,0,0,0,0,100,3.90000009536743,16,1,0,0.249597534537315
1,67,0,50,2500,9,6,7,7,6,8,1.32734632492065,1.72088253498077,0.989510178565979,0.875813901424408,1.28625500202179,1.45010447502136,1.64151203632355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70000004768372,9,0,0,1,0,0,0,0,90,3.70000004768372,10,1,0,0.588343679904938
1,68,0,60,3600,2,1,1,2,2,2,-1.51126766204834,-1.61935555934906,-1.66803157329559,-2.02982687950134,-1.73644363880157,-0.900064945220947,-1.11388325691223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.90000009536743,7,0,0,1,0,0,0,0,70,3.09999990463257,10,1,0,0.88734894990921
1,68,0,60,3600,2,1,1,2,2,2,-1.51126766204834,-1.61935555934906,-1.66803157329559,-2.02982687950134,-1.73644363880157,-0.900064945220947,-1.11388325691223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59999990463257,10,0,0,1,0,0,0,0,62.5,2.5,16,1,0,0.88734894990921
0,70,0,43,1849,4,3,4,4,2,4,-0.578311741352081,-0.665001809597015,-0.605014860630035,-0.57700651884079,-0.527364194393158,-0.900064945220947,-0.195418149232864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80000019073486,15,0,0,1,1,0,0,1,53.5714302062988,4.80000019073486,28,1,0,0.260958194732666
0,70,0,43,1849,4,3,4,4,2,4,-0.578311741352081,-0.665001809597015,-0.605014860630035,-0.57700651884079,-0.527364194393158,-0.900064945220947,-0.195418149232864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90000009536743,18,0,0,1,1,0,0,1,60,4.90000009536743,30,1,0,0.260958194732666
0,70,0,43,1849,4,3,4,4,2,4,-0.578311741352081,-0.665001809597015,-0.605014860630035,-0.57700651884079,-0.527364194393158,-0.900064945220947,-0.195418149232864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30000019073486,11,0,0,1,1,0,0,0,73.3333358764648,4.5,15,1,0,0.260958194732666
0,70,0,43,1849,4,3,4,4,2,4,-0.578311741352081,-0.665001809597015,-0.605014860630035,-0.57700651884079,-0.527364194393158,-0.900064945220947,-0.195418149232864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40000009536743,10,0,0,1,1,0,0,0,76.9230804443359,4.59999990463257,13,1,0,0.260958194732666
0,70,0,43,1849,4,3,4,4,2,4,-0.578311741352081,-0.665001809597015,-0.605014860630035,-0.57700651884079,-0.527364194393158,-0.900064945220947,-0.195418149232864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30000019073486,17,0,0,1,1,0,0,1,94.4444427490234,4.5,18,1,0,0.260958194732666
0,70,0,43,1849,4,3,4,4,2,4,-0.578311741352081,-0.665001809597015,-0.605014860630035,-0.57700651884079,-0.527364194393158,-0.900064945220947,-0.195418149232864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69999980926514,22,0,0,1,1,0,0,1,84.6153869628906,4.90000009536743,26,1,0,0.260958194732666
0,70,0,43,1849,4,3,4,4,2,4,-0.578311741352081,-0.665001809597015,-0.605014860630035,-0.57700651884079,-0.527364194393158,-0.900064945220947,-0.195418149232864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30000019073486,18,0,0,1,1,0,0,1,60,4.40000009536743,30,1,0,0.260958194732666
0,70,0,43,1849,4,3,4,4,2,4,-0.578311741352081,-0.665001809597015,-0.605014860630035,-0.57700651884079,-0.527364194393158,-0.900064945220947,-0.195418149232864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59999990463257,14,0,0,1,1,0,0,0,100,4.59999990463257,14,1,0,0.260958194732666
0,71,1,50,2500,4,1,5,5,1,4,-0.67193603515625,-0.665001809597015,-1.66803157329559,-0.0927330404520035,0.0771755427122116,-1.48760724067688,-0.195418149232864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90000009536743,20,0,0,1,1,0,0,1,90.9090881347656,5,22,0,0,2.78128743171692
0,71,1,50,2500,4,1,5,5,1,4,-0.67193603515625,-0.665001809597015,-1.66803157329559,-0.0927330404520035,0.0771755427122116,-1.48760724067688,-0.195418149232864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80000019073486,21,0,0,1,1,0,0,1,84,4.90000009536743,25,0,0,2.78128743171692
0,71,1,50,2500,4,1,5,5,1,4,-0.67193603515625,-0.665001809597015,-1.66803157329559,-0.0927330404520035,0.0771755427122116,-1.48760724067688,-0.195418149232864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69999980926514,23,0,0,1,1,0,0,1,88.461540222168,4.59999990463257,26,0,0,2.78128743171692
0,71,1,50,2500,4,1,5,5,1,4,-0.67193603515625,-0.665001809597015,-1.66803157329559,-0.0927330404520035,0.0771755427122116,-1.48760724067688,-0.195418149232864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80000019073486,19,0,0,1,1,0,0,1,86.363639831543,4.80000019073486,22,0,0,2.78128743171692
0,71,1,50,2500,4,1,5,5,1,4,-0.67193603515625,-0.665001809597015,-1.66803157329559,-0.0927330404520035,0.0771755427122116,-1.48760724067688,-0.195418149232864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90000009536743,20,0,0,1,1,0,0,1,76.9230804443359,4.90000009536743,26,0,0,2.78128743171692
0,71,1,50,2500,4,1,5,5,1,4,-0.67193603515625,-0.665001809597015,-1.66803157329559,-0.0927330404520035,0.0771755427122116,-1.48760724067688,-0.195418149232864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80000019073486,17,0,0,1,1,0,0,1,85,4.90000009536743,20,0,0,2.78128743171692
0,71,1,50,2500,4,1,5,5,1,4,-0.67193603515625,-0.665001809597015,-1.66803157329559,-0.0927330404520035,0.0771755427122116,-1.48760724067688,-0.195418149232864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80000019073486,18,0,0,1,1,0,0,1,81.8181838989258,4.90000009536743,22,0,0,2.78128743171692
0,71,1,50,2500,4,1,5,5,1,4,-0.67193603515625,-0.665001809597015,-1.66803157329559,-0.0927330404520035,0.0771755427122116,-1.48760724067688,-0.195418149232864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0,0,1,1,0,0,1,95.2380981445312,5,21,0,0,2.78128743171692
0,71,1,50,2500,4,1,5,5,1,4,-0.67193603515625,-0.665001809597015,-1.66803157329559,-0.0927330404520035,0.0771755427122116,-1.48760724067688,-0.195418149232864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,19,0,0,1,1,0,0,1,90.476188659668,4.5,21,0,0,2.78128743171692
1,72,0,52,2704,6,7,6,6,5,5,0.668333768844604,0.289351940155029,1.52101850509644,0.39154040813446,0.681715250015259,0.862562119960785,0.263814389705658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79999995231628,46,0,0,1,0,0,0,0,70.7692337036133,3.79999995231628,65,1,0,1.14885270595551
1,72,0,52,2704,6,7,6,6,5,5,0.668333768844604,0.289351940155029,1.52101850509644,0.39154040813446,0.681715250015259,0.862562119960785,0.263814389705658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79999995231628,39,0,0,1,0,0,0,0,62.9032249450684,3.90000009536743,62,1,0,1.14885270595551
1,72,0,52,2704,6,7,6,6,5,5,0.668333768844604,0.289351940155029,1.52101850509644,0.39154040813446,0.681715250015259,0.862562119960785,0.263814389705658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79999995231628,34,0,0,1,0,0,0,0,50.7462692260742,3.90000009536743,67,1,0,1.14885270595551
1,72,0,52,2704,6,7,6,6,5,5,0.668333768844604,0.289351940155029,1.52101850509644,0.39154040813446,0.681715250015259,0.862562119960785,0.263814389705658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,0,0,1,0,0,0,0,72.5,4.19999980926514,40,1,0,1.14885270595551
1,72,0,52,2704,6,7,6,6,5,5,0.668333768844604,0.289351940155029,1.52101850509644,0.39154040813446,0.681715250015259,0.862562119960785,0.263814389705658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19999980926514,27,0,0,1,0,0,0,0,60,4.09999990463257,45,1,0,1.14885270595551
1,73,0,51,2601,8,6,7,4,6,6,0.792469501495361,1.24370563030243,0.989510178565979,0.875813901424408,-0.527364194393158,1.45010447502136,0.723046958446503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,372,0,1,1,1,0,0,0,64.2487030029297,4.80000019073486,579,1,0,2.42864966392517
1,73,0,51,2601,8,6,7,4,6,6,0.792469501495361,1.24370563030243,0.989510178565979,0.875813901424408,-0.527364194393158,1.45010447502136,0.723046958446503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,343,0,1,1,1,0,0,0,63.8733711242676,4.80000019073486,537,1,0,2.42864966392517
1,73,0,51,2601,8,6,7,4,6,6,0.792469501495361,1.24370563030243,0.989510178565979,0.875813901424408,-0.527364194393158,1.45010447502136,0.723046958446503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59999990463257,380,0,1,1,1,0,0,0,65.4044723510742,4.80000019073486,581,1,0,2.42864966392517
1,73,0,51,2601,8,6,7,4,6,6,0.792469501495361,1.24370563030243,0.989510178565979,0.875813901424408,-0.527364194393158,1.45010447502136,0.723046958446503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69999980926514,322,0,1,1,1,0,0,0,61.1005706787109,4.90000009536743,527,1,0,2.42864966392517
1,74,0,38,1444,4,3,4,4,2,3,-0.654850482940674,-0.665001809597015,-0.605014860630035,-0.57700651884079,-0.527364194393158,-0.900064945220947,-0.654650688171387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09999990463257,66,0,0,1,1,0,0,0,78.5714263916016,4.5,84,1,0,0.0850292444229126
1,74,0,38,1444,4,3,4,4,2,3,-0.654850482940674,-0.665001809597015,-0.605014860630035,-0.57700651884079,-0.527364194393158,-0.900064945220947,-0.654650688171387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59999990463257,40,0,0,1,1,0,0,0,50.6329116821289,3.90000009536743,79,1,0,0.0850292444229126
1,74,0,38,1444,4,3,4,4,2,3,-0.654850482940674,-0.665001809597015,-0.605014860630035,-0.57700651884079,-0.527364194393158,-0.900064945220947,-0.654650688171387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,60,0,0,1,1,0,0,0,65.2173919677734,4.40000009536743,92,1,0,0.0850292444229126
1,75,0,47,2209,6,5,7,4,3,6,0.251054644584656,0.289351940155029,0.458001792430878,0.875813901424408,-0.527364194393158,-0.31252259016037,0.723046958446503,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40000009536743,38,1,1,1,1,1,0,0,56.7164192199707,3.59999990463257,67,1,0,1.58094990253448
1,76,1,43,1849,4,5,6,4,2,4,-0.239717811346054,-0.665001809597015,0.458001792430878,0.39154040813446,-0.527364194393158,-0.900064945220947,-0.195418149232864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79999995231628,93,1,1,1,1,0,0,0,48.9473686218262,2.70000004768372,190,1,0,1.58692729473114
0,77,0,38,1444,2,3,4,2,1,3,-1.11334645748138,-1.61935555934906,-0.605014860630035,-0.57700651884079,-1.73644363880157,-1.48760724067688,-0.654650688171387,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09999990463257,36,1,0,1,1,1,0,0,60,4.40000009536743,60,0,0,1.54082977771759
0,77,0,38,1444,2,3,4,2,1,3,-1.11334645748138,-1.61935555934906,-0.605014860630035,-0.57700651884079,-1.73644363880157,-1.48760724067688,-0.654650688171387,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,29,1,0,1,1,1,0,0,45.3125,3.90000009536743,64,0,0,1.54082977771759
0,77,0,38,1444,2,3,4,2,1,3,-1.11334645748138,-1.61935555934906,-0.605014860630035,-0.57700651884079,-1.73644363880157,-1.48760724067688,-0.654650688171387,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40000009536743,23,1,0,1,1,1,0,0,74.1935501098633,3.59999990463257,31,0,0,1.54082977771759
0,77,0,38,1444,2,3,4,2,1,3,-1.11334645748138,-1.61935555934906,-0.605014860630035,-0.57700651884079,-1.73644363880157,-1.48760724067688,-0.654650688171387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09999990463257,36,1,0,1,1,0,0,0,58.0645179748535,4.40000009536743,62,0,0,1.54082977771759
0,77,0,38,1444,2,3,4,2,1,3,-1.11334645748138,-1.61935555934906,-0.605014860630035,-0.57700651884079,-1.73644363880157,-1.48760724067688,-0.654650688171387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19999980926514,30,1,0,1,1,0,0,0,81.0810775756836,4.40000009536743,37,0,0,1.54082977771759
1,78,0,43,1849,5,4,4,5,4,4,-0.113593474030495,-0.187824934720993,-0.0735065415501595,-0.57700651884079,0.0771755427122116,0.275019764900208,-0.195418149232864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30000019073486,8,0,1,1,1,0,0,0,61.538459777832,4.5,13,1,0,0.415977269411087
1,78,0,43,1849,5,4,4,5,4,4,-0.113593474030495,-0.187824934720993,-0.0735065415501595,-0.57700651884079,0.0771755427122116,0.275019764900208,-0.195418149232864,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09999990463257,12,0,1,1,0,1,0,0,80,4.09999990463257,15,1,0,0.415977269411087
1,78,0,43,1849,5,4,4,5,4,4,-0.113593474030495,-0.187824934720993,-0.0735065415501595,-0.57700651884079,0.0771755427122116,0.275019764900208,-0.195418149232864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.40000009536743,65,0,1,1,0,1,0,0,82.2784805297852,3.70000004768372,79,1,0,0.415977269411087
1,79,0,57,3249,3,3,4,3,2,3,-0.835136592388153,-1.14217865467072,-0.605014860630035,-0.57700651884079,-1.13190388679504,-0.900064945220947,-0.654650688171387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,53,0,0,1,0,0,0,0,54.0816345214844,3.5,98,1,0,0.338723659515381
1,79,0,57,3249,3,3,4,3,2,3,-0.835136592388153,-1.14217865467072,-0.605014860630035,-0.57700651884079,-1.13190388679504,-0.900064945220947,-0.654650688171387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59999990463257,58,0,0,1,0,0,0,0,59.793815612793,3.70000004768372,97,1,0,0.338723659515381
1,80,0,51,2601,5,5,8,6,6,8,0.900599360466003,-0.187824934720993,0.458001792430878,1.36008739471436,0.681715250015259,1.45010447502136,1.64151203632355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70000004768372,67,1,0,1,0,0,0,0,85.8974380493164,4,78,1,0,2.49050712585449
1,80,0,51,2601,5,5,8,6,6,8,0.900599360466003,-0.187824934720993,0.458001792430878,1.36008739471436,0.681715250015259,1.45010447502136,1.64151203632355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,1,0,1,0,0,0,0,64.2857131958008,3.09999990463257,56,1,0,2.49050712585449
1,80,0,51,2601,5,5,8,6,6,8,0.900599360466003,-0.187824934720993,0.458001792430878,1.36008739471436,0.681715250015259,1.45010447502136,1.64151203632355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59999990463257,17,1,0,1,0,0,0,0,85,4.5,20,1,0,2.49050712585449
0,81,0,45,2025,2,1,4,4,5,4,-0.620768964290619,-1.61935555934906,-1.66803157329559,-0.57700651884079,-0.527364194393158,0.862562119960785,-0.195418149232864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,0,1,1,0,0,1,85,4.19999980926514,20,0,0,4.48576831817627
0,81,0,45,2025,2,1,4,4,5,4,-0.620768964290619,-1.61935555934906,-1.66803157329559,-0.57700651884079,-0.527364194393158,0.862562119960785,-0.195418149232864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80000019073486,13,0,0,1,1,0,0,0,68.4210510253906,4.90000009536743,19,0,0,4.48576831817627
0,81,0,45,2025,2,1,4,4,5,4,-0.620768964290619,-1.61935555934906,-1.66803157329559,-0.57700651884079,-0.527364194393158,0.862562119960785,-0.195418149232864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59999990463257,19,0,0,1,1,0,0,1,73.0769195556641,4.80000019073486,26,0,0,4.48576831817627
1,82,0,57,3249,3,2,3,6,2,1,-0.855241239070892,-1.14217865467072,-1.13652324676514,-1.06128001213074,0.681715250015259,-0.900064945220947,-1.57311582565308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.40000009536743,12,0,0,1,1,1,0,0,66.6666641235352,3.59999990463257,18,1,1,3.08349299430847
1,82,0,57,3249,3,2,3,6,2,1,-0.855241239070892,-1.14217865467072,-1.13652324676514,-1.06128001213074,0.681715250015259,-0.900064945220947,-1.57311582565308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.40000009536743,12,0,0,1,1,1,0,0,100,4.40000009536743,12,1,1,3.08349299430847
1,82,0,57,3249,3,2,3,6,2,1,-0.855241239070892,-1.14217865467072,-1.13652324676514,-1.06128001213074,0.681715250015259,-0.900064945220947,-1.57311582565308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59999990463257,16,0,0,1,1,0,0,0,84.2105255126953,3.40000009536743,19,1,1,3.08349299430847
1,82,0,57,3249,3,2,3,6,2,1,-0.855241239070892,-1.14217865467072,-1.13652324676514,-1.06128001213074,0.681715250015259,-0.900064945220947,-1.57311582565308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79999995231628,12,0,0,1,1,0,0,0,75,3.90000009536743,16,1,1,3.08349299430847
1,82,0,57,3249,3,2,3,6,2,1,-0.855241239070892,-1.14217865467072,-1.13652324676514,-1.06128001213074,0.681715250015259,-0.900064945220947,-1.57311582565308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70000004768372,14,0,0,1,1,0,0,0,87.5,3.79999995231628,16,1,1,3.08349299430847
1,82,0,57,3249,3,2,3,6,2,1,-0.855241239070892,-1.14217865467072,-1.13652324676514,-1.06128001213074,0.681715250015259,-0.900064945220947,-1.57311582565308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69999980926514,11,0,0,1,1,0,0,0,91.6666641235352,4.80000019073486,12,1,1,3.08349299430847
1,82,0,57,3249,3,2,3,6,2,1,-0.855241239070892,-1.14217865467072,-1.13652324676514,-1.06128001213074,0.681715250015259,-0.900064945220947,-1.57311582565308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,15,0,0,1,1,0,0,0,88.2352905273438,4.59999990463257,17,1,1,3.08349299430847
1,82,0,57,3249,3,2,3,6,2,1,-0.855241239070892,-1.14217865467072,-1.13652324676514,-1.06128001213074,0.681715250015259,-0.900064945220947,-1.57311582565308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,1,0,0,0,0,40,5,15,1,1,3.08349299430847
1,82,0,57,3249,3,2,3,6,2,1,-0.855241239070892,-1.14217865467072,-1.13652324676514,-1.06128001213074,0.681715250015259,-0.900064945220947,-1.57311582565308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79999995231628,15,0,0,1,1,0,0,0,93.75,3.79999995231628,16,1,1,3.08349299430847
1,82,0,57,3249,3,2,3,6,2,1,-0.855241239070892,-1.14217865467072,-1.13652324676514,-1.06128001213074,0.681715250015259,-0.900064945220947,-1.57311582565308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09999990463257,12,0,0,1,1,0,0,0,70.5882339477539,4.19999980926514,17,1,1,3.08349299430847
